TICKET_NMBR,PRIORITY,BUSINESS_COMPLETION_HRS,EXTERNAL_SYSTEM,label,1,2,3,4,5,6,7,8,9,10,11,12
IN10160806,Low,156.8,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10052498,Low,156.72,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10063928,Low,156.22,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10062104,Low,156.18,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10043779,Low,155.72,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10235105,Medium,155.53,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10143955,Medium,154.86,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10038729,Low,154.47,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10150085,Low,154.42,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10197982,Low,154.37,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10116472,Low,154.32,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10031967,Low,154.3,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10136916,Medium,154.22,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10249986,Low,153.3,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10131031,Low,152.68,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10232802,Medium,152.38,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10225147,Low,152.18,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10034970,Low,152.02,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10079634,Medium,151.82,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10282940,Low,151.72,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10057664,Low,151.33,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10268838,Medium,151.33,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10044662,Medium,150.95,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10089071,Low,150.82,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10102788,Low,150.22,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10218500,Low,150,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10265970,Low,149.83,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10234418,Low,149.4,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10068516,Low,149.27,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10219587,Medium,148.88,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10057679,Low,148.75,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10035995,Low,148.52,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10057685,Low,148.05,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10239217,Medium,147.6,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10286983,Medium,147.47,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10233508,Low,147.42,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10117938,Low,146.05,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10147490,High,145.71,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10066809,Low,144.52,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10039363,Low,144.12,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10180105,Low,143.42,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10130160,Medium,143.2,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10044738,Medium,143.04,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10057730,Low,143,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10277199,Medium,142.97,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10150787,Low,142.82,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10233462,Low,142.74,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10233463,Low,142.6,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10257779,Low,142.37,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10033237,Low,142.34,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10068930,Medium,142.1,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10126068,Low,141.62,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10281516,Low,141.33,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10118826,Low,140.56,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10158670,Low,140,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10175177,Low,140,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10227898,Medium,140,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10225558,Medium,139.88,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10109269,Low,138.62,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10242759,Low,138.46,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10143038,Low,137.93,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10244476,Medium,137.68,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10231919,Medium,137.28,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10212248,Low,137.25,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10242734,Low,137.24,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10054252,Low,137.23,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10041235,Low,136.9,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10074420,Low,136.77,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10075951,Low,136.17,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10058382,Low,135.28,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10031104,Low,135.2,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10175255,Low,135.12,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10281316,Medium,135.1,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10249775,Low,134.73,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10068530,Low,134.55,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10271014,Low,134.53,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10124529,Low,134.52,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10289813,Low,134.34,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10249606,Low,133.07,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10045844,Low,133,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10044371,Low,132.92,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10191389,Low,132.89,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10173663,Low,132.61,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10284155,Medium,131.93,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10129670,Low,131.53,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10208160,Low,131.23,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10128070,Medium,130.7,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10105904,Medium,130.57,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10058749,Low,130.5,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10113430,Low,130.36,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10059890,Low,130.3,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10144915,Medium,130.24,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10239546,Medium,130.15,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10249781,Medium,130.05,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10185939,Low,129.22,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10260916,Low,128.05,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10047551,Low,128,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10241926,Low,127.92,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10189336,Low,127.82,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10123222,Low,127.63,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10164143,Low,127.58,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10212409,Low,127.15,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10244041,Medium,126.75,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10066246,Low,126.67,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10260379,Low,126.67,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10175733,Low,126.65,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10062879,Low,126.15,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10051631,Low,126.05,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10068395,Low,125.99,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10049661,Low,124.96,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10100912,Low,124.95,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10227896,Medium,123.91,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10202906,Low,123.27,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10099087,Low,123.2,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10043756,Medium,122.37,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10228889,Low,121.78,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10116095,Low,121.37,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10240745,Low,121.25,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10111464,Medium,121.23,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10218292,Low,121.06,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10105255,Low,120.87,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10282464,Low,120.55,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10083662,Low,119.95,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10047968,Low,119.6,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10251872,Low,119.5,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10291691,Medium,119.35,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10254713,Low,118.73,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10043255,Low,118.59,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10045731,Low,118.33,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10203239,Low,118.15,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10098784,Low,117.95,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10287184,Low,117.92,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10281136,Low,117.72,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10187024,Low,117.15,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10186978,Low,117.13,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10187150,Low,117.08,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10039799,Low,116.98,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10224534,Medium,116.8,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10235810,Medium,116.42,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10187169,Low,116.1,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10186252,Low,116.03,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10052081,Medium,116.02,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10277413,Medium,115.35,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10073212,Low,115.19,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10282716,Low,115.17,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10097603,Low,115.07,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10175663,Low,115.07,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10077762,Low,114.32,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10083949,Low,113.8,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10099153,Low,113.47,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10145260,Low,113.3,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10076655,Low,112.4,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10243727,Low,111.98,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10253593,Low,111.95,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10030045,Low,111.94,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10055922,Low,111.81,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10063547,Low,111.32,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10100737,Low,111.3,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10077910,Low,111.28,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10104273,Low,111.23,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10293501,Low,111.15,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10071094,Low,110.2,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10219085,Low,110.03,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10030751,Low,110,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10226882,Low,110,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10282904,Low,107.7,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10049734,Low,107.65,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10288699,Low,107.45,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10225794,Low,107.4,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10053894,Low,107,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10113811,Low,106.5,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10223999,Medium,106.12,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10241869,Low,105.88,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10040714,Low,105.77,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10217772,Low,105.59,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10237110,Medium,105.44,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10259350,Low,105.24,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10282281,Low,104.95,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10288723,Low,104.89,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10099418,Low,104.75,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10096602,Low,104.28,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10140442,Medium,104.2,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10196133,Low,104.15,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10126316,Low,103.98,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10293263,Medium,103.96,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10108793,Low,103.8,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10276149,Low,103.75,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10194499,Low,103.48,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10190320,Low,103.22,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10136329,Low,103.2,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10181256,Low,103.12,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10143216,Low,103,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10030872,Low,102.97,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10132460,Medium,102.71,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10082481,Low,102.63,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10090498,Medium,102.6,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10213099,Low,102.27,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10040928,Low,101.75,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10162514,Low,101.72,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10050711,Medium,101.62,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10088550,Low,101.3,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10054859,Low,101.15,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10158395,Low,101.1,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10214162,Low,100.92,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10051862,Medium,100.63,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10257661,Low,100.43,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10049099,Medium,100.15,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10186026,Low,100.12,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10288203,Low,100.03,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10131838,Low,99.97,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10247534,Low,99.96,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10183609,Medium,99.84,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10199603,Low,99.75,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10262990,Low,99.67,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10167429,Low,99.53,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10171986,Medium,99.47,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10249367,Low,99.25,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10221147,Low,99.08,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10157785,Low,98.9,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10085143,Low,98.85,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10062220,Low,98.78,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10233154,Low,98.28,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10229574,Medium,98.21,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10052395,Low,98,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10065982,Low,97.62,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10071311,Medium,97.45,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10107113,Low,96.95,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10145615,Low,96.63,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10037190,Low,96.37,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10232929,Medium,96.27,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10084832,Low,96.23,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10207485,Low,95.92,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10228737,Low,95.42,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10268484,Low,95.29,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10083064,Low,95.28,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10243762,Low,95.18,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10059947,Low,95.05,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10162137,Low,94.87,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10237545,Low,94.8,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10097506,Low,94.1,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10253808,Low,94.08,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10226646,Medium,94.07,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10109178,Low,94.03,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10151654,Low,93.92,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10147269,Low,93.78,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10143225,Low,93.42,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10261425,Low,93.12,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10033372,Low,92.89,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10140704,Low,92.48,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10140642,Low,92.47,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10048357,Low,92.28,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10260109,Low,91.9,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10082332,Low,91.78,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10147177,Low,91.6,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10082562,Low,91.4,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10140749,Low,91.27,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10127763,Medium,91.17,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10030808,Low,90.88,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10161343,Low,90.85,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10033562,Low,90.72,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10168389,Medium,90.65,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10251379,Low,90.63,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10238933,Low,90.29,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10046516,Low,90.28,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10058522,Low,90.25,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10045626,Low,90.12,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10035957,Low,90,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10145278,Low,90,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10148454,Medium,88.92,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10277409,Low,88.81,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10032685,Medium,88.78,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10133800,Low,88.59,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10056422,Low,88.58,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10277915,Medium,88.48,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10056426,Low,88.45,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10101301,Low,88.38,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10143727,Low,88.36,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10184027,Low,88.35,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10100464,Low,88.22,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10063164,Low,88.15,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10200893,Low,87.8,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10236733,Low,87.77,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10167685,Low,87.72,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10167688,Low,87.53,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10064640,Low,87.33,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10228908,Medium,87.07,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10066756,Low,86.53,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10161368,Low,86.48,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10254114,Low,86.35,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10100142,Low,86.04,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10284904,Low,85.69,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10088119,Low,85.35,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10066833,Low,85.21,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10245299,Low,85.08,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
IN10063840,Low,84.95,6)EMAIL,6,0,0,0,0,0,1,0,0,0,0,0,0
