BUSINESS_COMPLETION_HRS,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,Label10,Label11,Label12
20.34,0,0,0,0,1,0,0,0,0,0,0,0
20.33,0,0,0,0,1,0,0,0,0,0,0,0
20.33,0,0,0,0,1,0,0,0,0,0,0,0
20.33,0,0,0,0,1,0,0,0,0,0,0,0
20.33,0,0,0,0,1,0,0,0,0,0,0,0
20.33,0,0,0,0,1,0,0,0,0,0,0,0
20.33,0,0,0,0,1,0,0,0,0,0,0,0
20.33,0,0,0,0,1,0,0,0,0,0,0,0
20.33,0,0,0,0,1,0,0,0,0,0,0,0
20.33,0,0,0,0,1,0,0,0,0,0,0,0
20.33,0,0,0,0,1,0,0,0,0,0,0,0
20.32,0,0,0,0,1,0,0,0,0,0,0,0
20.32,0,0,0,0,1,0,0,0,0,0,0,0
20.32,0,0,0,0,1,0,0,0,0,0,0,0
20.32,0,0,0,0,1,0,0,0,0,0,0,0
20.32,0,0,0,0,1,0,0,0,0,0,0,0
20.32,0,0,0,0,1,0,0,0,0,0,0,0
20.32,0,0,0,0,1,0,0,0,0,0,0,0
20.32,0,0,0,0,1,0,0,0,0,0,0,0
20.32,0,0,0,0,1,0,0,0,0,0,0,0
20.31,0,0,0,0,1,0,0,0,0,0,0,0
20.31,0,0,0,0,1,0,0,0,0,0,0,0
20.31,0,0,0,0,1,0,0,0,0,0,0,0
20.3,0,0,0,0,1,0,0,0,0,0,0,0
20.3,0,0,0,0,1,0,0,0,0,0,0,0
20.3,0,0,0,0,1,0,0,0,0,0,0,0
20.3,0,0,0,0,1,0,0,0,0,0,0,0
20.3,0,0,0,0,1,0,0,0,0,0,0,0
20.3,0,0,0,0,1,0,0,0,0,0,0,0
20.3,0,0,0,0,1,0,0,0,0,0,0,0
20.3,0,0,0,0,1,0,0,0,0,0,0,0
20.3,0,0,0,0,1,0,0,0,0,0,0,0
20.3,0,0,0,0,1,0,0,0,0,0,0,0
20.3,0,0,0,0,1,0,0,0,0,0,0,0
20.29,0,0,0,0,1,0,0,0,0,0,0,0
20.29,0,0,0,0,1,0,0,0,0,0,0,0
20.29,0,0,0,0,1,0,0,0,0,0,0,0
20.28,0,0,0,0,1,0,0,0,0,0,0,0
20.28,0,0,0,0,1,0,0,0,0,0,0,0
20.28,0,0,0,0,1,0,0,0,0,0,0,0
20.28,0,0,0,0,1,0,0,0,0,0,0,0
20.28,0,0,0,0,1,0,0,0,0,0,0,0
20.28,0,0,0,0,1,0,0,0,0,0,0,0
20.28,0,0,0,0,1,0,0,0,0,0,0,0
20.27,0,0,0,0,1,0,0,0,0,0,0,0
20.26,0,0,0,0,1,0,0,0,0,0,0,0
20.26,0,0,0,0,1,0,0,0,0,0,0,0
20.26,0,0,0,0,1,0,0,0,0,0,0,0
20.25,0,0,0,0,1,0,0,0,0,0,0,0
20.25,0,0,0,0,1,0,0,0,0,0,0,0
20.25,0,0,0,0,1,0,0,0,0,0,0,0
20.25,0,0,0,0,1,0,0,0,0,0,0,0
20.25,0,0,0,0,1,0,0,0,0,0,0,0
20.25,0,0,0,0,1,0,0,0,0,0,0,0
20.25,0,0,0,0,1,0,0,0,0,0,0,0
20.24,0,0,0,0,1,0,0,0,0,0,0,0
20.24,0,0,0,0,1,0,0,0,0,0,0,0
20.24,0,0,0,0,1,0,0,0,0,0,0,0
20.24,0,0,0,0,1,0,0,0,0,0,0,0
20.24,0,0,0,0,1,0,0,0,0,0,0,0
20.23,0,0,0,0,1,0,0,0,0,0,0,0
20.23,0,0,0,0,1,0,0,0,0,0,0,0
20.23,0,0,0,0,1,0,0,0,0,0,0,0
20.23,0,0,0,0,1,0,0,0,0,0,0,0
20.23,0,0,0,0,1,0,0,0,0,0,0,0
20.23,0,0,0,0,1,0,0,0,0,0,0,0
20.23,0,0,0,0,1,0,0,0,0,0,0,0
20.23,0,0,0,0,1,0,0,0,0,0,0,0
20.23,0,0,0,0,1,0,0,0,0,0,0,0
20.23,0,0,0,0,1,0,0,0,0,0,0,0
20.22,0,0,0,0,1,0,0,0,0,0,0,0
20.22,0,0,0,0,1,0,0,0,0,0,0,0
20.22,0,0,0,0,1,0,0,0,0,0,0,0
20.22,0,0,0,0,1,0,0,0,0,0,0,0
20.22,0,0,0,0,1,0,0,0,0,0,0,0
20.21,0,0,0,0,1,0,0,0,0,0,0,0
20.21,0,0,0,0,1,0,0,0,0,0,0,0
20.21,0,0,0,0,1,0,0,0,0,0,0,0
20.21,0,0,0,0,1,0,0,0,0,0,0,0
20.2,0,0,0,0,1,0,0,0,0,0,0,0
20.2,0,0,0,0,1,0,0,0,0,0,0,0
20.2,0,0,0,0,1,0,0,0,0,0,0,0
20.2,0,0,0,0,1,0,0,0,0,0,0,0
20.19,0,0,0,0,1,0,0,0,0,0,0,0
20.19,0,0,0,0,1,0,0,0,0,0,0,0
20.19,0,0,0,0,1,0,0,0,0,0,0,0
20.19,0,0,0,0,1,0,0,0,0,0,0,0
20.18,0,0,0,0,1,0,0,0,0,0,0,0
20.18,0,0,0,0,1,0,0,0,0,0,0,0
20.18,0,0,0,0,1,0,0,0,0,0,0,0
20.18,0,0,0,0,1,0,0,0,0,0,0,0
20.18,0,0,0,0,1,0,0,0,0,0,0,0
20.18,0,0,0,0,1,0,0,0,0,0,0,0
20.18,0,0,0,0,1,0,0,0,0,0,0,0
20.18,0,0,0,0,1,0,0,0,0,0,0,0
20.18,0,0,0,0,1,0,0,0,0,0,0,0
20.17,0,0,0,0,1,0,0,0,0,0,0,0
20.17,0,0,0,0,1,0,0,0,0,0,0,0
20.17,0,0,0,0,1,0,0,0,0,0,0,0
20.17,0,0,0,0,1,0,0,0,0,0,0,0
20.17,0,0,0,0,1,0,0,0,0,0,0,0
20.17,0,0,0,0,1,0,0,0,0,0,0,0
20.17,0,0,0,0,1,0,0,0,0,0,0,0
20.17,0,0,0,0,1,0,0,0,0,0,0,0
20.17,0,0,0,0,1,0,0,0,0,0,0,0
20.17,0,0,0,0,1,0,0,0,0,0,0,0
20.17,0,0,0,0,1,0,0,0,0,0,0,0
20.16,0,0,0,0,1,0,0,0,0,0,0,0
20.16,0,0,0,0,1,0,0,0,0,0,0,0
20.16,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.15,0,0,0,0,1,0,0,0,0,0,0,0
20.14,0,0,0,0,1,0,0,0,0,0,0,0
20.14,0,0,0,0,1,0,0,0,0,0,0,0
20.14,0,0,0,0,1,0,0,0,0,0,0,0
20.14,0,0,0,0,1,0,0,0,0,0,0,0
20.13,0,0,0,0,1,0,0,0,0,0,0,0
20.13,0,0,0,0,1,0,0,0,0,0,0,0
20.13,0,0,0,0,1,0,0,0,0,0,0,0
20.12,0,0,0,0,1,0,0,0,0,0,0,0
20.12,0,0,0,0,1,0,0,0,0,0,0,0
20.12,0,0,0,0,1,0,0,0,0,0,0,0
20.12,0,0,0,0,1,0,0,0,0,0,0,0
20.12,0,0,0,0,1,0,0,0,0,0,0,0
20.12,0,0,0,0,1,0,0,0,0,0,0,0
20.12,0,0,0,0,1,0,0,0,0,0,0,0
20.12,0,0,0,0,1,0,0,0,0,0,0,0
20.12,0,0,0,0,1,0,0,0,0,0,0,0
20.11,0,0,0,0,1,0,0,0,0,0,0,0
20.1,0,0,0,0,1,0,0,0,0,0,0,0
20.1,0,0,0,0,1,0,0,0,0,0,0,0
20.1,0,0,0,0,1,0,0,0,0,0,0,0
20.1,0,0,0,0,1,0,0,0,0,0,0,0
20.1,0,0,0,0,1,0,0,0,0,0,0,0
20.1,0,0,0,0,1,0,0,0,0,0,0,0
20.1,0,0,0,0,1,0,0,0,0,0,0,0
20.09,0,0,0,0,1,0,0,0,0,0,0,0
20.09,0,0,0,0,1,0,0,0,0,0,0,0
20.08,0,0,0,0,1,0,0,0,0,0,0,0
20.08,0,0,0,0,1,0,0,0,0,0,0,0
20.08,0,0,0,0,1,0,0,0,0,0,0,0
20.08,0,0,0,0,1,0,0,0,0,0,0,0
20.08,0,0,0,0,1,0,0,0,0,0,0,0
20.08,0,0,0,0,1,0,0,0,0,0,0,0
20.08,0,0,0,0,1,0,0,0,0,0,0,0
20.08,0,0,0,0,1,0,0,0,0,0,0,0
20.08,0,0,0,0,1,0,0,0,0,0,0,0
20.08,0,0,0,0,1,0,0,0,0,0,0,0
20.07,0,0,0,0,1,0,0,0,0,0,0,0
20.07,0,0,0,0,1,0,0,0,0,0,0,0
20.07,0,0,0,0,1,0,0,0,0,0,0,0
20.07,0,0,0,0,1,0,0,0,0,0,0,0
20.07,0,0,0,0,1,0,0,0,0,0,0,0
20.07,0,0,0,0,1,0,0,0,0,0,0,0
20.06,0,0,0,0,1,0,0,0,0,0,0,0
20.05,0,0,0,0,1,0,0,0,0,0,0,0
20.05,0,0,0,0,1,0,0,0,0,0,0,0
20.05,0,0,0,0,1,0,0,0,0,0,0,0
20.05,0,0,0,0,1,0,0,0,0,0,0,0
20.05,0,0,0,0,1,0,0,0,0,0,0,0
20.05,0,0,0,0,1,0,0,0,0,0,0,0
20.05,0,0,0,0,1,0,0,0,0,0,0,0
20.05,0,0,0,0,1,0,0,0,0,0,0,0
20.04,0,0,0,0,1,0,0,0,0,0,0,0
20.03,0,0,0,0,1,0,0,0,0,0,0,0
20.03,0,0,0,0,1,0,0,0,0,0,0,0
20.03,0,0,0,0,1,0,0,0,0,0,0,0
20.03,0,0,0,0,1,0,0,0,0,0,0,0
20.03,0,0,0,0,1,0,0,0,0,0,0,0
20.03,0,0,0,0,1,0,0,0,0,0,0,0
20.02,0,0,0,0,1,0,0,0,0,0,0,0
20.02,0,0,0,0,1,0,0,0,0,0,0,0
20.02,0,0,0,0,1,0,0,0,0,0,0,0
20.01,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
20,0,0,0,0,1,0,0,0,0,0,0,0
19.94,0,0,0,0,1,0,0,0,0,0,0,0
19.87,0,0,0,0,1,0,0,0,0,0,0,0
19.81,0,0,0,0,1,0,0,0,0,0,0,0
19.79,0,0,0,0,1,0,0,0,0,0,0,0
19.77,0,0,0,0,1,0,0,0,0,0,0,0
19.76,0,0,0,0,1,0,0,0,0,0,0,0
19.74,0,0,0,0,1,0,0,0,0,0,0,0
19.74,0,0,0,0,1,0,0,0,0,0,0,0
19.61,0,0,0,0,1,0,0,0,0,0,0,0
19.52,0,0,0,0,1,0,0,0,0,0,0,0
19.44,0,0,0,0,1,0,0,0,0,0,0,0
19.34,0,0,0,0,1,0,0,0,0,0,0,0
19.26,0,0,0,0,1,0,0,0,0,0,0,0
19.25,0,0,0,0,1,0,0,0,0,0,0,0
19.2,0,0,0,0,1,0,0,0,0,0,0,0
19.18,0,0,0,0,1,0,0,0,0,0,0,0
19.17,0,0,0,0,1,0,0,0,0,0,0,0
19.13,0,0,0,0,1,0,0,0,0,0,0,0
19.12,0,0,0,0,1,0,0,0,0,0,0,0
19.05,0,0,0,0,1,0,0,0,0,0,0,0
19.03,0,0,0,0,1,0,0,0,0,0,0,0
18.97,0,0,0,0,1,0,0,0,0,0,0,0
18.96,0,0,0,0,1,0,0,0,0,0,0,0
18.94,0,0,0,0,1,0,0,0,0,0,0,0
18.93,0,0,0,0,1,0,0,0,0,0,0,0
18.93,0,0,0,0,1,0,0,0,0,0,0,0
18.9,0,0,0,0,1,0,0,0,0,0,0,0
18.84,0,0,0,0,1,0,0,0,0,0,0,0
18.8,0,0,0,0,1,0,0,0,0,0,0,0
18.8,0,0,0,0,1,0,0,0,0,0,0,0
18.76,0,0,0,0,1,0,0,0,0,0,0,0
18.75,0,0,0,0,1,0,0,0,0,0,0,0
18.74,0,0,0,0,1,0,0,0,0,0,0,0
18.71,0,0,0,0,1,0,0,0,0,0,0,0
18.71,0,0,0,0,1,0,0,0,0,0,0,0
18.68,0,0,0,0,1,0,0,0,0,0,0,0
18.68,0,0,0,0,1,0,0,0,0,0,0,0
18.68,0,0,0,0,1,0,0,0,0,0,0,0
18.67,0,0,0,0,1,0,0,0,0,0,0,0
18.65,0,0,0,0,1,0,0,0,0,0,0,0
18.63,0,0,0,0,1,0,0,0,0,0,0,0
18.62,0,0,0,0,1,0,0,0,0,0,0,0
18.55,0,0,0,0,1,0,0,0,0,0,0,0
18.53,0,0,0,0,1,0,0,0,0,0,0,0
18.52,0,0,0,0,1,0,0,0,0,0,0,0
18.48,0,0,0,0,1,0,0,0,0,0,0,0
18.43,0,0,0,0,1,0,0,0,0,0,0,0
18.42,0,0,0,0,1,0,0,0,0,0,0,0
18.39,0,0,0,0,1,0,0,0,0,0,0,0
18.36,0,0,0,0,1,0,0,0,0,0,0,0
18.36,0,0,0,0,1,0,0,0,0,0,0,0
18.35,0,0,0,0,1,0,0,0,0,0,0,0
18.32,0,0,0,0,1,0,0,0,0,0,0,0
18.3,0,0,0,0,1,0,0,0,0,0,0,0
18.28,0,0,0,0,1,0,0,0,0,0,0,0
18.27,0,0,0,0,1,0,0,0,0,0,0,0
18.23,0,0,0,0,1,0,0,0,0,0,0,0
18.23,0,0,0,0,1,0,0,0,0,0,0,0
18.15,0,0,0,0,1,0,0,0,0,0,0,0
18.04,0,0,0,0,1,0,0,0,0,0,0,0
18.02,0,0,0,0,1,0,0,0,0,0,0,0
17.87,0,0,0,0,1,0,0,0,0,0,0,0
17.87,0,0,0,0,1,0,0,0,0,0,0,0
17.81,0,0,0,0,1,0,0,0,0,0,0,0
17.8,0,0,0,0,1,0,0,0,0,0,0,0
17.73,0,0,0,0,1,0,0,0,0,0,0,0
17.69,0,0,0,0,1,0,0,0,0,0,0,0
17.68,0,0,0,0,1,0,0,0,0,0,0,0
17.66,0,0,0,0,1,0,0,0,0,0,0,0
17.56,0,0,0,0,1,0,0,0,0,0,0,0
17.49,0,0,0,0,1,0,0,0,0,0,0,0
17.41,0,0,0,0,1,0,0,0,0,0,0,0
17.38,0,0,0,0,1,0,0,0,0,0,0,0
17.25,0,0,0,0,1,0,0,0,0,0,0,0
17.22,0,0,0,0,1,0,0,0,0,0,0,0
17.22,0,0,0,0,1,0,0,0,0,0,0,0
17.17,0,0,0,0,1,0,0,0,0,0,0,0
17.16,0,0,0,0,1,0,0,0,0,0,0,0
17.15,0,0,0,0,1,0,0,0,0,0,0,0
17.11,0,0,0,0,1,0,0,0,0,0,0,0
17,0,0,0,0,1,0,0,0,0,0,0,0
16.98,0,0,0,0,1,0,0,0,0,0,0,0
16.95,0,0,0,0,1,0,0,0,0,0,0,0
16.92,0,0,0,0,1,0,0,0,0,0,0,0
16.89,0,0,0,0,1,0,0,0,0,0,0,0
16.83,0,0,0,0,1,0,0,0,0,0,0,0
16.81,0,0,0,0,1,0,0,0,0,0,0,0
16.76,0,0,0,0,1,0,0,0,0,0,0,0
16.75,0,0,0,0,1,0,0,0,0,0,0,0
16.7,0,0,0,0,1,0,0,0,0,0,0,0
16.66,0,0,0,0,1,0,0,0,0,0,0,0
16.62,0,0,0,0,1,0,0,0,0,0,0,0
16.57,0,0,0,0,1,0,0,0,0,0,0,0
16.52,0,0,0,0,1,0,0,0,0,0,0,0
16.51,0,0,0,0,1,0,0,0,0,0,0,0
16.44,0,0,0,0,1,0,0,0,0,0,0,0
16.4,0,0,0,0,1,0,0,0,0,0,0,0
16.36,0,0,0,0,1,0,0,0,0,0,0,0
16.33,0,0,0,0,1,0,0,0,0,0,0,0
16.27,0,0,0,0,1,0,0,0,0,0,0,0
16.24,0,0,0,0,1,0,0,0,0,0,0,0
16.19,0,0,0,0,1,0,0,0,0,0,0,0
16.14,0,0,0,0,1,0,0,0,0,0,0,0
16.14,0,0,0,0,1,0,0,0,0,0,0,0
16.12,0,0,0,0,1,0,0,0,0,0,0,0
16.11,0,0,0,0,1,0,0,0,0,0,0,0
16.1,0,0,0,0,1,0,0,0,0,0,0,0
16.1,0,0,0,0,1,0,0,0,0,0,0,0
15.96,0,0,0,0,1,0,0,0,0,0,0,0
15.77,0,0,0,0,1,0,0,0,0,0,0,0
15.74,0,0,0,0,1,0,0,0,0,0,0,0
15.68,0,0,0,0,1,0,0,0,0,0,0,0
15.65,0,0,0,0,1,0,0,0,0,0,0,0
15.63,0,0,0,0,1,0,0,0,0,0,0,0
15.62,0,0,0,0,1,0,0,0,0,0,0,0
15.56,0,0,0,0,1,0,0,0,0,0,0,0
15.5,0,0,0,0,1,0,0,0,0,0,0,0
15.48,0,0,0,0,1,0,0,0,0,0,0,0
15.45,0,0,0,0,1,0,0,0,0,0,0,0
15.37,0,0,0,0,1,0,0,0,0,0,0,0
15.19,0,0,0,0,1,0,0,0,0,0,0,0
15.16,0,0,0,0,1,0,0,0,0,0,0,0
15.13,0,0,0,0,1,0,0,0,0,0,0,0
15.11,0,0,0,0,1,0,0,0,0,0,0,0
15.08,0,0,0,0,1,0,0,0,0,0,0,0
15.07,0,0,0,0,1,0,0,0,0,0,0,0
15.03,0,0,0,0,1,0,0,0,0,0,0,0
15,0,0,0,0,1,0,0,0,0,0,0,0
15,0,0,0,0,1,0,0,0,0,0,0,0
14.95,0,0,0,0,1,0,0,0,0,0,0,0
14.93,0,0,0,0,1,0,0,0,0,0,0,0
14.92,0,0,0,0,1,0,0,0,0,0,0,0
14.89,0,0,0,0,1,0,0,0,0,0,0,0
14.77,0,0,0,0,1,0,0,0,0,0,0,0
14.77,0,0,0,0,1,0,0,0,0,0,0,0
14.65,0,0,0,0,1,0,0,0,0,0,0,0
14.5,0,0,0,0,1,0,0,0,0,0,0,0
14.49,0,0,0,0,1,0,0,0,0,0,0,0
14.44,0,0,0,0,1,0,0,0,0,0,0,0
14.39,0,0,0,0,1,0,0,0,0,0,0,0
14.37,0,0,0,0,1,0,0,0,0,0,0,0
14.34,0,0,0,0,1,0,0,0,0,0,0,0
14.34,0,0,0,0,1,0,0,0,0,0,0,0
14.18,0,0,0,0,1,0,0,0,0,0,0,0
14.14,0,0,0,0,1,0,0,0,0,0,0,0
14.02,0,0,0,0,1,0,0,0,0,0,0,0
13.72,0,0,0,0,1,0,0,0,0,0,0,0
13.61,0,0,0,0,1,0,0,0,0,0,0,0
13.56,0,0,0,0,1,0,0,0,0,0,0,0
13.53,0,0,0,0,1,0,0,0,0,0,0,0
13.48,0,0,0,0,1,0,0,0,0,0,0,0
13.31,0,0,0,0,1,0,0,0,0,0,0,0
13.26,0,0,0,0,1,0,0,0,0,0,0,0
13.17,0,0,0,0,1,0,0,0,0,0,0,0
13.17,0,0,0,0,1,0,0,0,0,0,0,0
13.09,0,0,0,0,1,0,0,0,0,0,0,0
12.88,0,0,0,0,1,0,0,0,0,0,0,0
12.87,0,0,0,0,1,0,0,0,0,0,0,0
12.81,0,0,0,0,1,0,0,0,0,0,0,0
12.81,0,0,0,0,1,0,0,0,0,0,0,0
12.7,0,0,0,0,1,0,0,0,0,0,0,0
12.62,0,0,0,0,1,0,0,0,0,0,0,0
12.56,0,0,0,0,1,0,0,0,0,0,0,0
12.54,0,0,0,0,1,0,0,0,0,0,0,0
12.45,0,0,0,0,1,0,0,0,0,0,0,0
12.41,0,0,0,0,1,0,0,0,0,0,0,0
12.41,0,0,0,0,1,0,0,0,0,0,0,0
12.32,0,0,0,0,1,0,0,0,0,0,0,0
12.31,0,0,0,0,1,0,0,0,0,0,0,0
12.28,0,0,0,0,1,0,0,0,0,0,0,0
12.18,0,0,0,0,1,0,0,0,0,0,0,0
12.01,0,0,0,0,1,0,0,0,0,0,0,0
11.94,0,0,0,0,1,0,0,0,0,0,0,0
11.71,0,0,0,0,1,0,0,0,0,0,0,0
11.7,0,0,0,0,1,0,0,0,0,0,0,0
11.66,0,0,0,0,1,0,0,0,0,0,0,0
11.64,0,0,0,0,1,0,0,0,0,0,0,0
11.64,0,0,0,0,1,0,0,0,0,0,0,0
11.61,0,0,0,0,1,0,0,0,0,0,0,0
11.44,0,0,0,0,1,0,0,0,0,0,0,0
11.39,0,0,0,0,1,0,0,0,0,0,0,0
11.34,0,0,0,0,1,0,0,0,0,0,0,0
11.3,0,0,0,0,1,0,0,0,0,0,0,0
11.2,0,0,0,0,1,0,0,0,0,0,0,0
11.2,0,0,0,0,1,0,0,0,0,0,0,0
11.1,0,0,0,0,1,0,0,0,0,0,0,0
11.02,0,0,0,0,1,0,0,0,0,0,0,0
11,0,0,0,0,1,0,0,0,0,0,0,0
10.99,0,0,0,0,1,0,0,0,0,0,0,0
10.99,0,0,0,0,1,0,0,0,0,0,0,0
10.86,0,0,0,0,1,0,0,0,0,0,0,0
10.74,0,0,0,0,1,0,0,0,0,0,0,0
10.65,0,0,0,0,1,0,0,0,0,0,0,0
10.3,0,0,0,0,1,0,0,0,0,0,0,0
10.2,0,0,0,0,1,0,0,0,0,0,0,0
10.2,0,0,0,0,1,0,0,0,0,0,0,0
10.06,0,0,0,0,1,0,0,0,0,0,0,0
10,0,0,0,0,1,0,0,0,0,0,0,0
10,0,0,0,0,1,0,0,0,0,0,0,0
9.99,0,0,0,0,1,0,0,0,0,0,0,0
9.81,0,0,0,0,1,0,0,0,0,0,0,0
9.77,0,0,0,0,1,0,0,0,0,0,0,0
9.75,0,0,0,0,1,0,0,0,0,0,0,0
9.64,0,0,0,0,1,0,0,0,0,0,0,0
9.63,0,0,0,0,1,0,0,0,0,0,0,0
9.6,0,0,0,0,1,0,0,0,0,0,0,0
9.55,0,0,0,0,1,0,0,0,0,0,0,0
9.46,0,0,0,0,1,0,0,0,0,0,0,0
9.19,0,0,0,0,1,0,0,0,0,0,0,0
8.98,0,0,0,0,1,0,0,0,0,0,0,0
8.89,0,0,0,0,1,0,0,0,0,0,0,0
8.82,0,0,0,0,1,0,0,0,0,0,0,0
8.8,0,0,0,0,1,0,0,0,0,0,0,0
8.77,0,0,0,0,1,0,0,0,0,0,0,0
8.74,0,0,0,0,1,0,0,0,0,0,0,0
8.72,0,0,0,0,1,0,0,0,0,0,0,0
8.71,0,0,0,0,1,0,0,0,0,0,0,0
8.7,0,0,0,0,1,0,0,0,0,0,0,0
8.63,0,0,0,0,1,0,0,0,0,0,0,0
8.62,0,0,0,0,1,0,0,0,0,0,0,0
8.54,0,0,0,0,1,0,0,0,0,0,0,0
8.42,0,0,0,0,1,0,0,0,0,0,0,0
8.42,0,0,0,0,1,0,0,0,0,0,0,0
8.38,0,0,0,0,1,0,0,0,0,0,0,0
8.31,0,0,0,0,1,0,0,0,0,0,0,0
8.31,0,0,0,0,1,0,0,0,0,0,0,0
8.3,0,0,0,0,1,0,0,0,0,0,0,0
8.24,0,0,0,0,1,0,0,0,0,0,0,0
8.22,0,0,0,0,1,0,0,0,0,0,0,0
8.11,0,0,0,0,1,0,0,0,0,0,0,0
8.07,0,0,0,0,1,0,0,0,0,0,0,0
8.04,0,0,0,0,1,0,0,0,0,0,0,0
8.02,0,0,0,0,1,0,0,0,0,0,0,0
6369.75,0,0,0,0,0,1,0,0,0,0,0,0
